timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:11:39.327357,60,person,0.8815338015556335,0,"(0, 119, 407, 479)"
2025-11-27T22:11:39.500767,61,person,0.8889302611351013,0,"(0, 119, 408, 479)"
2025-11-27T22:11:39.667461,62,person,0.885015070438385,0,"(0, 120, 407, 479)"
2025-11-27T22:11:39.844522,63,person,0.8584578633308411,0,"(0, 119, 408, 479)"
2025-11-27T22:11:40.019564,64,person,0.8682198524475098,0,"(0, 123, 408, 479)"
2025-11-27T22:11:40.194165,65,person,0.8571428656578064,0,"(0, 125, 409, 479)"
2025-11-27T22:11:40.367589,66,person,0.8746700286865234,0,"(0, 125, 412, 479)"
2025-11-27T22:11:40.541235,67,person,0.8834739327430725,0,"(0, 123, 417, 479)"
2025-11-27T22:11:40.724067,68,person,0.8769487738609314,0,"(0, 123, 416, 479)"
2025-11-27T22:11:40.896986,69,person,0.871355414390564,0,"(0, 120, 416, 479)"
2025-11-27T22:11:41.091100,70,person,0.8694858551025391,0,"(0, 119, 415, 479)"
2025-11-27T22:11:41.268416,71,person,0.8546913266181946,0,"(0, 119, 421, 479)"
2025-11-27T22:11:41.447061,72,person,0.8672735691070557,0,"(1, 122, 423, 478)"
2025-11-27T22:11:41.635843,73,person,0.8512296676635742,0,"(2, 125, 418, 479)"
2025-11-27T22:11:41.818187,74,person,0.8449265360832214,0,"(2, 118, 418, 479)"
2025-11-27T22:11:42.003173,75,person,0.8673170208930969,0,"(1, 117, 423, 479)"
2025-11-27T22:11:42.194372,76,person,0.8488084673881531,0,"(2, 117, 425, 479)"
2025-11-27T22:11:42.380959,77,person,0.8639000058174133,0,"(9, 117, 427, 479)"
2025-11-27T22:11:42.575837,78,person,0.8531745672225952,0,"(8, 117, 429, 479)"
2025-11-27T22:11:42.756186,79,person,0.85286945104599,0,"(9, 119, 432, 478)"
2025-11-27T22:11:42.934304,80,person,0.8640545606613159,0,"(13, 119, 431, 479)"
2025-11-27T22:11:43.126907,81,person,0.857456386089325,0,"(24, 119, 435, 479)"
2025-11-27T22:11:43.303611,82,person,0.8627739548683167,0,"(13, 119, 432, 478)"
2025-11-27T22:11:43.480385,83,person,0.8544358015060425,0,"(16, 120, 435, 479)"
2025-11-27T22:11:43.656727,84,person,0.8646913766860962,0,"(14, 121, 434, 479)"
2025-11-27T22:11:43.823664,85,person,0.8617266416549683,0,"(16, 122, 430, 479)"
2025-11-27T22:11:43.991640,86,person,0.8566023111343384,0,"(13, 123, 430, 479)"
2025-11-27T22:11:44.171941,87,person,0.8742269277572632,0,"(15, 123, 429, 479)"
2025-11-27T22:11:44.340319,88,person,0.8820410966873169,0,"(12, 124, 433, 479)"
